Frequency,35.6,45.6,55.6,65.6,75.6,85.6,95.6,105.6,115.6,125.6,135.6
-0.3141592653589793,5.3372943450506246e-05,3.518574363016118e-05,3.3273076977056224e-05,2.5143508330731735e-05,3.543076351490146e-05,1.8734778872354532e-05,2.8439477588447065e-05,0.00012437806567945335,0.00011041778198160638,5.819515173580277e-05,9.300343509569102e-05
0.0,2.019412350071774e-05,2.6353450495700277e-05,2.3114702999478433e-05,8.346281680447255e-06,1.7695735983298546e-05,1.4411120029401892e-05,1.4864269548810622e-05,2.7766738860028727e-05,2.3729457072021754e-05,3.377083098447784e-05,4.795077478013007e-05
0.3141592653589793,5.3372943450506246e-05,3.518574363016118e-05,3.3273076977056224e-05,2.5143508330731735e-05,3.543076351490146e-05,1.8734778872354532e-05,2.8439477588447065e-05,0.00012437806567945335,0.00011041778198160638,5.819515173580277e-05,9.300343509569102e-05
0.6283185307179586,2.2352727940478422e-05,2.3627177477981607e-05,3.035352067788072e-05,4.4009579342775107e-05,2.9767909776686917e-05,1.50755903893508e-05,6.672500532536903e-05,0.0001063850790724312,0.00010430185315008902,0.00020326141975866608,0.00029704477997001945
0.942477796076938,4.38197801539857e-05,3.992615426327936e-05,2.6939564444376422e-05,3.659377031878393e-05,4.3875185638032645e-05,3.870575847307307e-05,4.059288030899289e-05,8.464964406024052e-05,5.231983255468666e-05,0.00022572395772968516,0.0004997854126445878
1.2566370614359172,7.363485757588785e-05,5.903958980565891e-05,6.218987332324222e-05,7.115450742818124e-05,3.675423064921833e-05,3.2245698213409155e-05,5.853238272553822e-06,4.710867425410278e-05,0.0001673839281303875,0.00012541855693805172,0.0004047869876953536
1.5707963267948966,5.807871667917268e-05,6.125187104401474e-05,7.628327384331298e-05,8.550198354401923e-05,2.4642471774265384e-05,2.3186221260950335e-05,1.6103854910949597e-05,9.888500663815135e-06,0.0003163568421301281,0.0003517588931883478,7.985108161267951e-05
1.884955592153876,7.334937646743521e-05,6.35967617868333e-05,9.867031460984802e-05,9.787277183248379e-05,6.722298739705138e-06,3.3379620321024e-05,5.392580466673206e-05,4.953122276815584e-05,0.00030707701560529337,0.0005954866413242148,0.0010152648980019882
2.199114857512855,0.00014685991793952953,0.00012076392968146749,9.721826361048413e-05,8.41308836174419e-05,0.00010793451791299016,0.00014537788890204645,7.99782134968057e-05,7.84725287048226e-05,0.00010657386103746574,0.0012082656990081426,0.0023125833330003365
2.5132741228718345,5.908939336555914e-05,0.0001226259916677958,0.00011590202594654357,7.637799810861234e-05,0.0002794915523803523,0.00023256361589477437,6.024972225372828e-05,0.00013811223549837468,0.0004054847387042896,0.0011018756569762204,0.0016661123385481279
2.827433388230814,6.19119466050064e-05,0.0001030327574670771,0.0001525457705212619,0.00018472719928210317,0.0002126852085229282,0.0005529254309009229,0.001546297880588428,0.004092128168100523,0.008618157067418458,0.01124764114864589,0.018352730613897243
3.141592653589793,5.8549828577596994e-05,5.328444427031662e-05,0.00015509809571840483,0.00022581679132229853,0.0005540874165087711,0.003035781439483287,0.007823246453743911,0.011584531968286656,0.020601487784159444,0.03266479193721097,0.0385110522461877
3.455751918948773,4.092260892984794e-05,0.0001867504885975582,0.00022396481150929758,0.00038103431266860676,0.000506123113397948,0.0010673874271463475,0.004743445659661354,0.005734504992363144,0.004440813930522924,0.006487858549932404,0.00648870922429208
3.769911184307752,5.814256815545062e-05,9.003696560865585e-05,3.9972754384662664e-05,3.196886673613165e-05,0.00025215055164759217,0.0003496582186339399,0.0008381878854125946,0.001063966355318528,0.0004612377247542776,0.00047892704992493894,0.0006058008250521231
4.084070449666731,4.160579124354007e-05,4.409465914589383e-05,7.396834247088598e-05,6.913907332801997e-05,1.6647493784818784e-05,0.00016153228970155987,0.00020047440516168208,8.160537562426936e-05,0.00011378248010686212,0.0003645296521873127,0.0003814533469580138
4.39822971502571,3.480264562272417e-05,6.16431648084031e-05,5.4377745017309345e-05,3.0044158406168945e-05,2.168656492824533e-05,0.00011171435090385939,0.00011784136781927166,3.6681342491329625e-05,1.9936653202137826e-05,2.0966895794625166e-06,5.1805099147215194e-05
4.71238898038469,3.1681268260851725e-06,1.7663777250843284e-05,1.8871958056803873e-05,2.6122718611396217e-05,2.7408778178045022e-05,5.5241683893488256e-05,7.11127868814202e-05,5.675232132023202e-05,5.323669145424311e-05,2.099607728840321e-05,2.8066574449720883e-05
5.026548245743669,5.8670797268790794e-05,2.249583068742013e-05,1.529438842032172e-05,2.0283610026275478e-05,1.7473211249333422e-05,2.3590808776684015e-05,3.289638856895257e-05,1.7195052453960145e-05,5.804833376596487e-05,0.00010490151043909,0.00013569554487375098
5.340707511102649,3.9146439289266686e-05,1.3215058086268898e-05,6.275880938207666e-06,1.2791842406134334e-05,9.9567919647131e-06,9.70212687943249e-06,1.3401226917914546e-05,1.8385160492990345e-05,1.884876128102799e-05,0.00016002331480272346,0.0002094793445308642
5.654866776461628,1.2178991695585137e-05,1.5216479662177849e-05,7.109805407295311e-06,8.119440758579673e-06,5.893218053467174e-06,6.245831777738643e-06,3.454646403002656e-05,4.783605622349085e-05,7.211073004048999e-05,0.0001443493208954295,0.00010860972541380586
5.969026041820607,3.6358646303102394e-06,4.643006973107024e-06,1.0514174525799187e-05,1.4736793986100153e-05,7.805484880881056e-06,4.489567911077289e-06,6.1010057622136595e-05,0.0001037926355278396,0.00015754780046999675,0.00019402674674279773,0.0001533087412671922
6.283185307179586,1.2557441265927165e-06,1.938441431912533e-06,2.3137753872239935e-05,3.5834071586462286e-05,1.4205527927216312e-05,5.940233154595123e-06,5.898168169085197e-05,8.375690637509203e-05,0.00034675446624947567,0.000718496157636738,0.0004103972438601453
